,Unnamed: 0,univNameCn,univTags,univCategory,province,score,ranking,lng,lat,tlng,tlat
410,410,沈阳工程学院,,理工,辽宁,102.7,411,123.418933,41.91944,123.4127679558103,41.91699828557628
411,411,榆林学院,,师范,陕西,102.3,412,109.721541,38.293135,109.7159787699403,38.292634446926414
412,412,长春工程学院,,理工,吉林,102.2,413,125.281115,43.854532,125.27471318008493,43.852174938002925
413,413,洛阳理工学院,,综合,河南,102.0,414,112.422346,34.612397,112.41603122239448,34.61337450578428
414,414,韩山师范学院,,师范,广东,101.3,415,116.65847,23.661964,116.65404635717512,23.664665567733017
415,415,河北科技工程职业技术大学,,理工,河北,101.2,416,114.451972,37.085969,114.44584776240399,37.08532608323023
416,416,天水师范学院,,师范,甘肃,101.2,416,105.699119,34.569883,105.69524396908912,34.571248809944606
417,417,北部湾大学,,综合,广西,101.1,418,108.616631,21.900398,108.61294634665512,21.903299692432647
418,418,西安文理学院,,师范,陕西,101.1,418,108.913598,34.221011,108.90900788459372,34.222647790998494
419,419,齐鲁师范学院,,师范,山东,100.9,420,117.4963,36.658379,117.49021811843261,36.658083105679
420,420,皖西学院,,师范,安徽,100.9,420,116.525078,31.765627,116.51999473836736,31.767698097
421,421,哈尔滨学院,,综合,黑龙江,100.6,422,126.606999,45.704504,126.60109541934995,45.702578063885134
422,422,湖南城市学院,,综合,湖南,100.3,423,112.387207,28.539665,112.38146198894124,28.54278547739694
423,423,通化师范学院,,师范,吉林,100.3,423,125.988453,41.746543,125.98268688296,41.744273121972725
424,424,防灾科技学院,,理工,河北,100.0,425,116.801041,39.953777,116.79497614442046,39.952583126650076
425,425,宜宾学院,,综合,四川,99.9,426,104.61345,28.79421,104.61113437321117,28.797643568254742
426,426,河北工业职业技术大学,,理工,河北,99.5,427,114.462368,37.97716,114.45617214138797,37.97636281306632
427,427,兰州城市学院,,综合,甘肃,99.4,428,103.69785,36.09552,103.69541288351915,36.09578765595038
428,428,河南科技学院,,师范,河南,99.2,429,113.672872,34.68395,113.66677192773655,34.68512532391132
429,429,宁夏师范学院,,师范,宁夏,99.0,430,106.285606,36.013136,106.28137835915575,36.01330315294418
430,430,曲靖师范学院,,师范,云南,99.0,430,103.752175,25.524454,103.75011897283618,25.527429709177724
431,431,渭南师范学院,,师范,陕西,98.9,432,109.465193,34.491722,109.45989689543204,34.492913645349965
432,432,玉林师范学院,,师范,广西,98.8,433,110.198287,22.67918,110.19384256754154,22.68199999139412
433,433,南京特殊教育师范学院,,师范,江苏,98.4,434,118.829971,32.127929,118.82483692206628,32.13006820205547
434,434,华北科技学院,,理工,河北,98.2,435,116.804718,39.953941,116.79865847627633,39.952752666657325
435,435,唐山学院,,理工,河北,98.0,436,118.166193,39.676367,118.15985017612414,39.6750131997137
436,436,韶关学院,,综合,广东,97.9,437,113.669633,24.77384,113.66439043808123,24.77682633013304
437,437,河西学院,,综合,甘肃,97.6,438,117.792848,39.246038,117.78656147748288,39.24499091206009
438,438,黄山学院,,师范,安徽,97.6,438,118.29198,29.71409,118.28685577544086,29.71657593781331
439,439,中国民用航空飞行学院,,理工,四川,97.3,440,104.307564,30.950354,104.30509251143737,30.952726243947524
440,440,湖南工程学院,,理工,湖南,97.2,441,113.06881,28.275771,113.06296311417992,28.278962338556532
441,441,三明学院,,综合,福建,96.8,442,117.565445,26.19338,117.56054590936051,26.196770276121597
442,442,泰州学院,,师范,江苏,96.7,443,119.938276,32.475661,119.93353181784254,32.47786746843143
443,443,湖北理工学院,,理工,湖北,96.5,444,115.026249,30.208261,115.02091701762565,30.210729802962128
444,444,石家庄学院,,师范,河北,96.5,444,114.60489,38.035943,114.59911666420223,38.035460545889364
445,445,莆田学院,,综合,福建,96.3,446,119.012131,25.44674,119.0073974052241,25.449521834072904
446,446,龙岩学院,,综合,福建,96.2,447,117.026978,25.030844,117.022087906997,25.033593103422856
447,447,内蒙古科技大学包头师范学院,,综合,内蒙古,96.1,448,109.885646,40.655371,109.88001829264985,40.65428181704234
448,448,安顺学院,,综合,贵州,95.8,449,105.901043,26.243851,105.89773885636515,26.247422857110614
449,449,南昌师范学院,,师范,江西,95.8,449,115.803861,28.722631,115.79881280574756,28.72582960713174
450,450,四川文理学院,,综合,四川,95.5,451,104.163909,30.614124,104.16143508425687,30.61660992760624
451,451,廊坊师范学院,,师范,河北,95.2,452,116.67006,39.524921,116.66420035032476,39.52386123569011
452,452,玉溪师范学院,,师范,云南,95.2,452,102.563459,24.339312,102.56223522578068,24.342403542211052
453,453,河南城建学院,,理工,河南,95.1,454,113.189536,33.76911,113.18324925771665,33.770528443551996
454,454,重庆第二师范学院,,师范,重庆,95.0,455,106.576142,29.510449,106.5724542373808,29.51335016365158
455,455,西昌学院,,综合,四川,94.9,456,102.215475,27.9482,102.21394836744531,27.951628020355653
456,456,凯里学院,,综合,贵州,94.8,457,107.892324,26.524356,107.88830786617638,26.528014214204056
457,457,牡丹江师范学院,,师范,黑龙江,94.8,457,129.561043,44.589887,129.55396089223012,44.587909906452126
458,458,四川旅游学院,,综合,四川,94.6,459,104.279019,30.580538,104.27662163235787,30.583135385974845
459,459,郑州师范学院,,师范,河南,94.4,460,113.65469,34.862647,113.64860174835363,34.863674459729516
460,460,大庆师范学院,,综合,黑龙江,94.3,461,124.8625,46.63782,124.856031547465,46.63603902928165
461,461,攀枝花学院,,综合,四川,94.3,461,101.725767,26.568038,101.72418708687,26.571598148086846
462,462,昆明学院,,综合,云南,94.2,463,102.680283,25.029425,102.67891654656644,25.032453369263315
463,463,衢州学院,,理工,浙江,94.1,464,118.868376,28.981067,118.86358740832412,28.98414794904363
464,464,白城师范学院,,师范,吉林,93.6,465,122.80886,45.615384,122.8029244241728,45.613409791519295
465,465,吉林工程技术师范学院,,师范,吉林,93.6,465,125.3187,43.937565,125.31220477768129,43.93520204237592
466,466,淮南师范学院,,师范,安徽,93.5,467,116.96082,32.613196,116.95556261567964,32.61537269741279
467,467,湖州学院,,师范,浙江,93.5,467,120.124895,30.872592,120.1200633807553,30.874655050372095
468,468,嘉应学院,,综合,广东,93.5,467,116.127319,24.326977,116.12249072470448,24.329617638088777
469,469,南阳理工学院,,理工,河南,93.5,467,112.552877,32.967697,112.5470889957916,32.96975682028787
470,470,营口理工学院,,理工,辽宁,93.5,467,122.246299,40.62945,122.24113702495333,40.62791233204105
471,471,商洛学院,,综合,陕西,93.4,472,109.95596,33.863487,109.95094759852496,33.86514423433198
472,472,陇东学院,,师范,甘肃,92.4,473,107.638046,35.731148,107.63331848641837,35.73154980916934
473,473,保定学院,,师范,河北,92.3,474,115.578289,38.880311,115.57233370726368,38.879676513774314
474,474,苏州城市学院,,综合,江苏,92.3,474,120.58415,31.218197,120.57997382596095,31.220412734542293
475,475,安康学院,,综合,陕西,92.2,476,109.034082,32.683587,109.0292156461029,32.68565681195221
476,476,湖南科技学院,,综合,湖南,91.7,477,112.919336,28.219268,112.91392434816412,28.22280241921211
477,477,山东管理学院,,综合,山东,91.7,477,116.784964,36.530134,116.77928144787053,36.52996862637166
478,478,贵阳学院,,综合,贵州,91.5,479,106.773567,26.556246,106.7697398489021,26.55974829704783
479,479,辽宁科技学院,,理工,辽宁,91.4,480,123.713805,41.45877,123.70792722224967,41.456614033095114
480,480,武夷学院,,综合,福建,91.3,481,118.00425,27.709625,117.99919160173236,27.712854756414472
481,481,鞍山师范学院,,师范,辽宁,91.2,482,122.995967,41.076153,122.99048923170817,41.07427337255048
482,482,湘南学院,,理工,湖南,91.1,483,113.100426,25.785984,113.0947388760974,25.788810906030307
483,483,六盘水师范学院,,师范,贵州,90.9,484,104.821837,26.576646,104.8192889220091,26.580243860938584
484,484,河南牧业经济学院,,农业,河南,90.7,485,113.640594,34.86065,113.63452546273973,34.86170144588169
485,485,平顶山学院,,师范,河南,90.7,485,113.208719,33.747473,113.2024703247784,33.74892999434439
486,486,贺州学院,,综合,广西,90.6,487,111.515234,24.411377,111.50999291519835,24.414283454782037
487,487,兰州工业学院,,理工,甘肃,90.6,487,103.74665,36.052567,103.7441399508751,36.0527922313973
488,488,宁德师范学院,,师范,福建,90.5,489,119.594204,26.656655,119.58970385883825,26.660204227279063
489,489,池州学院,,师范,安徽,90.4,490,117.567732,30.643318,117.56247646244637,30.645869348662366
490,490,黔南民族师范学院,,师范,贵州,90.2,491,107.521608,26.293492,107.51742763478573,26.296941479844605
491,491,太原师范学院,,师范,山西,90.2,491,112.547,37.8345,112.54068376259798,37.833950769706846
492,492,宿州学院,,师范,安徽,90.1,493,117.077336,33.633055,117.07156695723206,33.6343505417026
493,493,山东石油化工学院,,理工,山东,89.8,494,118.543821,37.464619,118.53816524597414,37.46395403716228
494,494,海南热带海洋学院,,综合,海南,89.7,495,110.323306,20.057525,110.3189601851293,20.059617933407218
495,495,黑河学院,,综合,黑龙江,89.4,496,127.542139,50.226573,127.53488693058893,50.22495527732278
496,496,吉林农业科技学院,,农业,吉林,89.4,496,126.475571,43.953079,126.46955013485984,43.95067186606855
497,497,辽东学院,,综合,辽宁,89.4,496,124.427567,40.150883,124.42173639256315,40.14929047444609
498,498,山西大同大学,,综合,山西,89.4,496,113.34961,40.09294,113.34248896912486,40.09166100528005
499,499,西安航空学院,,理工,陕西,89.4,496,108.89228,34.26295,108.88769701248637,34.26456894674399
500,500,陕西学前师范学院,,师范,陕西,89.3,501,108.952556,34.226754,108.94788597545818,34.228342830049705
501,501,四川民族学院,,师范,四川,89.3,501,102.177748,30.109858,102.17606984360044,30.112483646449622
502,502,山东农业工程学院,,综合,山东,88.8,503,117.094778,36.69475,117.08865204619902,36.694285757652565
503,503,蚌埠学院,,理工,安徽,88.3,504,117.423095,32.889859,117.41724647014274,32.891582717920414
504,504,怀化学院,,综合,湖南,87.9,505,110.019881,27.573628,110.01514436569992,27.576895333775482
505,505,新余学院,,综合,江西,87.8,506,114.995812,27.857762,114.9907775769379,27.861073265161174
506,506,邵阳学院,,理工,湖南,87.7,507,111.438222,27.195628,111.43259818830745,27.198812039514287
507,507,楚雄师范学院,,师范,云南,87.4,508,101.550356,25.026218,101.54894142958014,25.02930932901978
508,508,河南工程学院,,理工,河南,87.4,508,113.696538,34.616148,113.69040484816024,34.61733940537202
509,509,济宁学院,,师范,山东,87.3,510,116.953453,35.551693,116.9479316097015,35.55199039020948
510,510,喀什大学,,师范,新疆,87.2,511,76.002517,39.478534,75.9995284416773,39.47827504088327
511,511,兰州文理学院,,综合,甘肃,86.9,512,103.896886,36.064625,103.89456652096857,36.0650284404267
512,512,赤峰学院,,综合,内蒙古,86.8,513,118.917203,42.241972,118.91103358284458,42.240037497975656
513,513,汉江师范学院,,师范,湖北,86.8,513,110.788302,32.616598,110.7829721013387,32.61877164405383
514,514,伊犁师范大学,,师范,新疆,86.7,515,81.305966,43.938442,81.30298243727205,43.93724148527065
515,515,贵州工程应用技术学院,,师范,贵州,86.5,516,106.70741,26.598194,106.70365776102332,26.601732479789074
516,516,邢台学院,,师范,河北,86.4,517,114.508051,37.087588,114.50213403376863,37.087091704935474
517,517,邯郸学院,,师范,河北,86.2,518,114.510107,36.577942,114.5042545511456,36.57779355141304
518,518,衡水学院,,师范,河北,86.2,518,115.661614,37.742653,115.65575283936849,37.74203857330454
519,519,晋中学院,,师范,山西,86.1,520,112.715163,37.740271,112.70871583971359,37.73962405520114
520,520,梧州学院,,综合,广西,86.0,521,111.317102,23.496771,111.3119180034589,23.499312607866568
521,521,菏泽学院,,综合,山东,85.8,522,115.466462,35.271317,115.46054449053244,35.27162213705057
522,522,红河学院,,综合,云南,85.8,522,103.424837,23.349713,103.42278233781515,23.352224017845153
523,523,甘肃民族师范学院,,师范,甘肃,85.7,524,102.894119,34.961458,102.89240997868363,34.962619778398256
524,524,呼伦贝尔学院,,综合,内蒙古,85.6,525,119.782662,49.199725,119.77534409176192,49.19779169885665
525,525,山东女子学院,,综合,山东,85.4,526,116.824208,36.55615,116.81857752809621,36.55603085580253
526,526,湖南人文科技学院,,师范,湖南,84.8,527,112.002867,27.711132,111.99733851262059,27.714438125727057
527,527,广州航海学院,,理工,广东,84.6,528,113.478964,23.101616,113.47356924042742,23.104228397657696
528,528,新乡学院,,理工,河南,84.6,528,113.942183,35.291233,113.93627061812472,35.29181651916329
529,529,百色学院,,综合,广西,84.2,530,106.608872,23.890572,106.60547624286774,23.893479618625697
530,530,沧州师范学院,,师范,河北,83.9,531,116.783943,38.285245,116.7780616465268,38.28458698625846
531,531,景德镇学院,,综合,江西,83.6,532,117.18267,29.278428,117.17735129723863,29.28106121778667
532,532,福建技术师范学院,,师范,福建,83.4,533,119.310892,25.70463,119.30610287742645,25.707479563200238
533,533,赣南科技学院,,理工,江西,83.4,533,114.916869,25.838007,114.91216790992473,25.841217308391215
534,534,广西民族师范学院,,师范,广西,83.4,533,108.319574,22.842933,108.31559197697649,22.845698127950037
535,535,荆楚理工学院,,理工,湖北,83.4,533,112.197723,31.043692,112.19187918279431,31.04588885259156
536,536,安阳工学院,,理工,河南,83.2,537,114.351798,36.065146,114.34575520033358,36.06503651053373
537,537,阿坝师范学院,,师范,四川,82.8,538,103.416773,30.924117,103.41442600721378,30.926387525164614
538,538,信阳农林学院,,农业,河南,82.8,538,114.124905,32.161295,114.11904831704129,32.16325063867256
539,539,巢湖学院,,师范,安徽,82.6,540,117.92778,31.64862,117.92255010531623,31.65077482562806
540,540,河北民族师范学院,,师范,河北,82.5,541,114.456217,38.011779,114.44999764762281,38.01097599351577
541,541,桂林航天工业学院,,理工,广西,82.3,542,110.373477,25.281796,110.36872515014464,25.284497057088615
542,542,长治学院,,师范,山西,82.2,543,113.136696,36.208809,113.13004374046102,36.208652473259576
543,543,河池学院,,综合,广西,81.0,544,108.662594,24.499464,108.65869575424914,24.502500583806317
544,544,河北环境工程学院,,综合,河北,80.9,545,119.453212,39.868374,119.4469519241481,39.866947730314266
545,545,张家口学院,,综合,河北,80.7,546,114.869087,40.843079,114.86294001570442,40.8417138678613
546,546,湖南工学院,,理工,湖南,80.6,547,112.99238,28.15773,112.98678890055348,28.161119265156152
547,547,河南工学院,,理工,河南,80.5,548,113.697165,34.617917,113.69103069135994,34.619105782274765
548,548,兴义民族师范学院,,师范,贵州,80.0,549,104.972376,25.161662,104.96972612519785,25.16466705210596
549,549,绥化学院,,综合,黑龙江,79.8,550,126.977918,46.62403,126.97158700286899,46.62213039000403
550,550,温州理工学院,,师范,浙江,79.2,551,120.706979,27.93056,120.7029187351156,27.933826689888225
551,551,保山学院,,师范,云南,79.0,552,99.16148,25.135116,99.16055947651157,25.13796961945865
552,552,山东青年政治学院,,综合,山东,78.9,553,117.239705,36.672204,117.23372726851066,36.67192907627404
553,553,长沙师范学院,,师范,湖南,78.8,554,113.082709,28.25522,113.0768404531141,28.258394565855994
554,554,枣庄学院,,综合,山东,78.1,555,117.537231,34.900274,117.53148736904087,34.901144188678
555,555,郑州工程技术学院,,理工,河南,78.1,555,113.649368,34.863612,113.64328760247867,34.86464718932239
556,556,运城学院,,师范,山西,77.9,557,110.932027,35.12396,110.92651747585057,35.124783909333246
557,557,文山学院,,师范,云南,76.9,558,104.246888,23.353363,104.2448016627595,23.356042526865714
558,558,吕梁学院,,师范,山西,76.3,559,111.143937,37.580583,111.13756173562047,37.57978648003923
559,559,新疆工程学院,,理工,新疆,75.5,560,87.580702,43.814053,87.57785087205852,43.81284011567877
560,560,普洱学院,,师范,云南,75.1,561,100.999397,22.768602,100.99810507371782,22.77152056216663
561,561,萍乡学院,,综合,江西,73.2,562,113.879916,27.626459,113.87466022847542,27.62989876373186
562,562,集宁师范学院,,师范,内蒙古,72.6,563,113.143341,41.010836,113.13607819912885,41.00906084521516
563,563,滇西科技师范学院,,师范,云南,72.2,564,100.075933,23.887267,100.07469137222336,23.889866303930454
564,564,太原工业学院,,理工,山西,71.8,565,112.540407,37.959379,112.53405643720842,37.95883688605856
565,565,新疆理工学院,,综合,新疆,71.7,566,80.217408,41.23118,80.21520853716623,41.23013521604972
566,566,广西科技师范学院,,师范,广西,71.5,567,109.386047,24.429159,109.38145136605368,24.431880873364392
567,567,昭通学院,,师范,云南,71.2,568,103.737602,27.356476,103.73548574803725,27.35988113357926
568,568,忻州师范学院,,师范,山西,71.1,569,112.72651,38.431883,112.71995858467102,38.43131320596896
569,569,河北石油职业技术大学,,理工,河北,70.7,570,114.39706,38.296091,114.39071804303182,38.295287401310745
570,570,昌吉学院,,师范,新疆,70.1,571,87.301155,44.017867,87.29807135368964,44.01657032342183
571,571,琼台师范学院,,师范,海南,69.8,572,121.009521,29.209967,121.00528114120789,29.21266642757831
572,572,鄂尔多斯应用技术学院,,综合,内蒙古,69.3,573,109.825048,39.610762,109.819411484872,39.60980274311511
573,573,黑龙江工业学院,,理工,黑龙江,68.2,574,126.68731,45.786348,126.68122823629646,45.784333257181785
574,574,新疆政法学院,,综合,新疆,66.9,575,87.572964,43.877543,87.57009842491593,43.87635929363776
575,575,山西能源学院,,综合,山西,64.9,576,112.73827,37.750315,112.7317841513991,37.749644033646575
576,576,赣东学院,,理工,江西,64.2,577,116.351303,27.988766,116.34631416371532,27.99192689848948
577,577,河套学院,,综合,内蒙古,64.1,578,120.167442,36.249313,120.16220552374855,36.249060989212296
578,578,亳州学院,,师范,安徽,63.6,579,115.768788,33.802509,115.76323295229716,33.80395095238137
579,579,豫章师范学院,,师范,江西,62.1,580,115.776719,28.665204,115.77162766294089,28.668405030960585
580,580,山西工程技术学院,,理工,山西,61.9,581,112.549415,37.88088,112.54310011317617,37.88034410918331
581,581,太原学院,,理工,山西,58.2,582,112.54748,37.833441,112.54116525152807,37.832892730845884
